Urad za delo,Moški,Ženske,Skupaj,month,year,moški,ženske
UD Slovenska Bistrica,,,1344.0,FEB,2021,613.0,731.0
OS Murska Sobota,,,6164.0,FEB,2021,2898.0,3266.0
UD Gornja Radgona,,,908.0,FEB,2021,412.0,496.0
UD Lendava,,,1348.0,FEB,2021,634.0,714.0
UD Ljutomer,,,723.0,FEB,2021,305.0,418.0
UD Murska Sobota,,,3185.0,FEB,2021,1547.0,1638.0
OS Nova Gorica,,,3510.0,FEB,2021,1727.0,1783.0
UD Ajdovščina,,,760.0,FEB,2021,368.0,392.0
UD Idrija,,,353.0,FEB,2021,189.0,164.0
UD Nova Gorica,,,1940.0,FEB,2021,938.0,1002.0
UD Tolmin,,,457.0,FEB,2021,232.0,225.0
OS Novo mesto,,,3995.0,FEB,2021,2048.0,1947.0
UD Črnomelj,,,917.0,FEB,2021,488.0,429.0
UD Metlika,,,464.0,FEB,2021,264.0,200.0
UD Novo mesto,,,2060.0,FEB,2021,1031.0,1029.0
UD Trebnje,,,554.0,FEB,2021,265.0,289.0
OS Ptuj,,,3591.0,FEB,2021,1537.0,2054.0
UD Ormož,,,686.0,FEB,2021,307.0,379.0
UD Ptuj,,,2905.0,FEB,2021,1230.0,1675.0
OS Sevnica,,,3615.0,FEB,2021,1848.0,1767.0
UD Brežice,,,1203.0,FEB,2021,635.0,568.0
UD Krško,,,1643.0,FEB,2021,824.0,819.0
UD Sevnica,,,769.0,FEB,2021,389.0,380.0
OS Trbovlje,,,2663.0,FEB,2021,1355.0,1308.0
UD Hrastnik,,,496.0,FEB,2021,229.0,267.0
UD Litija,,,624.0,FEB,2021,331.0,293.0
UD Trbovlje,,,988.0,FEB,2021,527.0,461.0
UD Zagorje,,,555.0,FEB,2021,268.0,287.0
OS Velenje,,,4912.0,FEB,2021,2308.0,2604.0
UD Dravograd,,,283.0,FEB,2021,145.0,138.0
UD Mozirje,,,506.0,FEB,2021,246.0,260.0
UD Radlje ob Dravi,,,625.0,FEB,2021,282.0,343.0
UD Ravne na Koroškem,,,790.0,FEB,2021,373.0,417.0
UD Slovenj Gradec,,,718.0,FEB,2021,354.0,364.0
UD Velenje,,,1990.0,FEB,2021,908.0,1082.0
OS Celje,,,8765.0,MAR,2021,4113.0,4652.0
UD Celje,,,2886.0,MAR,2021,1346.0,1540.0
UD Laško,,,599.0,MAR,2021,320.0,279.0
UD Slovenske Konjice,,,1244.0,MAR,2021,568.0,676.0
UD Šentjur,,,805.0,MAR,2021,370.0,435.0
UD Šmarje pri Jelšah,,,1680.0,MAR,2021,760.0,920.0
UD Žalec,,,1551.0,MAR,2021,749.0,802.0
OS Koper,,,6385.0,MAR,2021,3128.0,3257.0
UD Ilirska Bistrica,,,384.0,MAR,2021,179.0,205.0
UD Izola,,,753.0,MAR,2021,364.0,389.0
UD Koper,,,2519.0,MAR,2021,1248.0,1271.0
UD Piran,,,1049.0,MAR,2021,536.0,513.0
UD Postojna,,,812.0,MAR,2021,366.0,446.0
UD Sežana,,,868.0,MAR,2021,435.0,433.0
OS Kranj,,,5853.0,MAR,2021,2924.0,2929.0
UD Jesenice,,,934.0,MAR,2021,459.0,475.0
UD Kranj,,,2602.0,MAR,2021,1325.0,1277.0
UD Radovljica,,,1076.0,MAR,2021,546.0,530.0
UD Škofja Loka,,,853.0,MAR,2021,399.0,454.0
UD Tržič,,,388.0,MAR,2021,195.0,193.0
OS Ljubljana,,,23792.0,MAR,2021,12437.0,11355.0
UD Cerknica,,,386.0,MAR,2021,205.0,181.0
UD Domžale,,,1826.0,MAR,2021,923.0,903.0
UD Grosuplje,,,1274.0,MAR,2021,648.0,626.0
UD Kamnik,,,1020.0,MAR,2021,528.0,492.0
UD Kočevje,,,1069.0,MAR,2021,500.0,569.0
UD Ljubljana,,,16622.0,MAR,2021,8845.0,7777.0
UD Logatec,,,366.0,MAR,2021,163.0,203.0
UD Ribnica,,,359.0,MAR,2021,172.0,187.0
UD Vrhnika,,,870.0,MAR,2021,453.0,417.0
OS Maribor,,,11431.0,MAR,2021,5277.0,6154.0
UD Lenart,,,469.0,MAR,2021,216.0,253.0
UD Maribor,,,8362.0,MAR,2021,3905.0,4457.0
UD Pesnica,,,750.0,MAR,2021,323.0,427.0
UD Ruše,,,641.0,MAR,2021,305.0,336.0
UD Slovenska Bistrica,,,1209.0,MAR,2021,528.0,681.0
OS Murska Sobota,,,5600.0,MAR,2021,2528.0,3072.0
UD Gornja Radgona,,,819.0,MAR,2021,350.0,469.0
UD Lendava,,,1243.0,MAR,2021,564.0,679.0
UD Ljutomer,,,649.0,MAR,2021,252.0,397.0
UD Murska Sobota,,,2889.0,MAR,2021,1362.0,1527.0
OS Nova Gorica,,,3354.0,MAR,2021,1636.0,1718.0
UD Ajdovščina,,,703.0,MAR,2021,333.0,370.0
UD Idrija,,,334.0,MAR,2021,175.0,159.0
UD Nova Gorica,,,1888.0,MAR,2021,908.0,980.0
UD Tolmin,,,429.0,MAR,2021,220.0,209.0
OS Novo mesto,,,3743.0,MAR,2021,1909.0,1834.0
UD Črnomelj,,,884.0,MAR,2021,463.0,421.0
UD Metlika,,,440.0,MAR,2021,248.0,192.0
UD Novo mesto,,,1901.0,MAR,2021,956.0,945.0
UD Trebnje,,,518.0,MAR,2021,242.0,276.0
OS Ptuj,,,3309.0,MAR,2021,1365.0,1944.0
UD Ormož,,,624.0,MAR,2021,263.0,361.0
UD Ptuj,,,2685.0,MAR,2021,1102.0,1583.0
OS Sevnica,,,3343.0,MAR,2021,1689.0,1654.0
UD Brežice,,,1124.0,MAR,2021,580.0,544.0
UD Krško,,,1500.0,MAR,2021,748.0,752.0
UD Sevnica,,,719.0,MAR,2021,361.0,358.0
OS Trbovlje,,,2509.0,MAR,2021,1268.0,1241.0
UD Hrastnik,,,457.0,MAR,2021,211.0,246.0
UD Litija,,,591.0,MAR,2021,312.0,279.0
UD Trbovlje,,,934.0,MAR,2021,497.0,437.0
UD Zagorje,,,527.0,MAR,2021,248.0,279.0
OS Velenje,,,4554.0,MAR,2021,2082.0,2472.0
UD Dravograd,,,255.0,MAR,2021,131.0,124.0
UD Mozirje,,,463.0,MAR,2021,223.0,240.0
UD Radlje ob Dravi,,,582.0,MAR,2021,265.0,317.0
UD Ravne na Koroškem,,,758.0,MAR,2021,344.0,414.0
UD Slovenj Gradec,,,669.0,MAR,2021,315.0,354.0
UD Velenje,,,1827.0,MAR,2021,804.0,1023.0
OS Celje,,,8413.0,APR,2021,3906.0,4507.0
UD Celje,,,2728.0,APR,2021,1262.0,1466.0
UD Laško,,,576.0,APR,2021,299.0,277.0
UD Slovenske Konjice,,,1198.0,APR,2021,542.0,656.0
UD Šentjur,,,781.0,APR,2021,349.0,432.0
UD Šmarje pri Jelšah,,,1631.0,APR,2021,733.0,898.0
UD Žalec,,,1499.0,APR,2021,721.0,778.0
OS Koper,,,6163.0,APR,2021,2981.0,3182.0
UD Ilirska Bistrica,,,374.0,APR,2021,172.0,202.0
UD Izola,,,721.0,APR,2021,345.0,376.0
UD Koper,,,2461.0,APR,2021,1198.0,1263.0
UD Piran,,,979.0,APR,2021,490.0,489.0
UD Postojna,,,780.0,APR,2021,350.0,430.0
UD Sežana,,,848.0,APR,2021,426.0,422.0
OS Kranj,,,5568.0,APR,2021,2765.0,2803.0
UD Jesenice,,,907.0,APR,2021,449.0,458.0
UD Kranj,,,2458.0,APR,2021,1238.0,1220.0
UD Radovljica,,,1020.0,APR,2021,514.0,506.0
UD Škofja Loka,,,808.0,APR,2021,383.0,425.0
UD Tržič,,,375.0,APR,2021,181.0,194.0
OS Ljubljana,,,23002.0,APR,2021,11977.0,11025.0
UD Cerknica,,,359.0,APR,2021,192.0,167.0
UD Domžale,,,1774.0,APR,2021,897.0,877.0
UD Grosuplje,,,1221.0,APR,2021,615.0,606.0
UD Kamnik,,,994.0,APR,2021,508.0,486.0
UD Kočevje,,,1016.0,APR,2021,477.0,539.0
UD Ljubljana,,,16128.0,APR,2021,8536.0,7592.0
UD Logatec,,,342.0,APR,2021,153.0,189.0
UD Ribnica,,,332.0,APR,2021,158.0,174.0
UD Vrhnika,,,836.0,APR,2021,441.0,395.0
OS Maribor,,,10911.0,APR,2021,5004.0,5907.0
UD Lenart,,,429.0,APR,2021,189.0,240.0
UD Maribor,,,8023.0,APR,2021,3732.0,4291.0
UD Pesnica,,,713.0,APR,2021,305.0,408.0
UD Ruše,,,601.0,APR,2021,282.0,319.0
UD Slovenska Bistrica,,,1145.0,APR,2021,496.0,649.0
OS Murska Sobota,,,5228.0,APR,2021,2335.0,2893.0
UD Gornja Radgona,,,763.0,APR,2021,316.0,447.0
UD Lendava,,,1183.0,APR,2021,524.0,659.0
UD Ljutomer,,,607.0,APR,2021,228.0,379.0
UD Murska Sobota,,,2675.0,APR,2021,1267.0,1408.0
OS Nova Gorica,,,3235.0,APR,2021,1585.0,1650.0
UD Ajdovščina,,,690.0,APR,2021,333.0,357.0
UD Idrija,,,314.0,APR,2021,168.0,146.0
UD Nova Gorica,,,1815.0,APR,2021,868.0,947.0
UD Tolmin,,,416.0,APR,2021,216.0,200.0
OS Novo mesto,,,3657.0,APR,2021,1871.0,1786.0
UD Črnomelj,,,866.0,APR,2021,449.0,417.0
UD Metlika,,,428.0,APR,2021,239.0,189.0
UD Novo mesto,,,1857.0,APR,2021,941.0,916.0
UD Trebnje,,,506.0,APR,2021,242.0,264.0
OS Ptuj,,,3070.0,APR,2021,1243.0,1827.0
UD Ormož,,,578.0,APR,2021,233.0,345.0
UD Ptuj,,,2492.0,APR,2021,1010.0,1482.0
OS Sevnica,,,3273.0,APR,2021,1626.0,1647.0
UD Brežice,,,1113.0,APR,2021,566.0,547.0
UD Krško,,,1455.0,APR,2021,714.0,741.0
UD Sevnica,,,705.0,APR,2021,346.0,359.0
OS Trbovlje,,,2414.0,APR,2021,1214.0,1200.0
UD Hrastnik,,,433.0,APR,2021,199.0,234.0
UD Litija,,,571.0,APR,2021,293.0,278.0
UD Trbovlje,,,902.0,APR,2021,485.0,417.0
UD Zagorje,,,508.0,APR,2021,237.0,271.0
OS Velenje,,,4351.0,APR,2021,1954.0,2397.0
UD Dravograd,,,232.0,APR,2021,115.0,117.0
UD Mozirje,,,441.0,APR,2021,209.0,232.0
UD Radlje ob Dravi,,,560.0,APR,2021,249.0,311.0
UD Ravne na Koroškem,,,704.0,APR,2021,309.0,395.0
UD Slovenj Gradec,,,642.0,APR,2021,297.0,345.0
UD Velenje,,,1772.0,APR,2021,775.0,997.0
OS Celje,,,8030.0,MAJ,2021,3722.0,4308.0
UD Celje,,,2597.0,MAJ,2021,1199.0,1398.0
UD Laško,,,544.0,MAJ,2021,280.0,264.0
UD Slovenske Konjice,,,1159.0,MAJ,2021,525.0,634.0
UD Šentjur,,,746.0,MAJ,2021,340.0,406.0
UD Šmarje pri Jelšah,,,1552.0,MAJ,2021,690.0,862.0
UD Žalec,,,1432.0,MAJ,2021,688.0,744.0
OS Koper,,,5701.0,MAJ,2021,2781.0,2920.0
UD Ilirska Bistrica,,,355.0,MAJ,2021,167.0,188.0
UD Izola,,,659.0,MAJ,2021,315.0,344.0
UD Koper,,,2279.0,MAJ,2021,1116.0,1163.0
UD Piran,,,875.0,MAJ,2021,435.0,440.0
UD Postojna,,,743.0,MAJ,2021,343.0,400.0
UD Sežana,,,790.0,MAJ,2021,405.0,385.0
OS Kranj,,,5171.0,MAJ,2021,2550.0,2621.0
UD Jesenice,,,838.0,MAJ,2021,414.0,424.0
UD Kranj,,,2290.0,MAJ,2021,1137.0,1153.0
UD Radovljica,,,946.0,MAJ,2021,483.0,463.0
UD Škofja Loka,,,773.0,MAJ,2021,361.0,412.0
UD Tržič,,,324.0,MAJ,2021,155.0,169.0
OS Ljubljana,,,22036.0,MAJ,2021,11484.0,10552.0
UD Cerknica,,,329.0,MAJ,2021,179.0,150.0
UD Domžale,,,1713.0,MAJ,2021,859.0,854.0
UD Grosuplje,,,1166.0,MAJ,2021,586.0,580.0
UD Kamnik,,,961.0,MAJ,2021,499.0,462.0
UD Kočevje,,,946.0,MAJ,2021,445.0,501.0
UD Ljubljana,,,15506.0,MAJ,2021,8204.0,7302.0
UD Logatec,,,319.0,MAJ,2021,143.0,176.0
UD Ribnica,,,300.0,MAJ,2021,143.0,157.0
UD Vrhnika,,,796.0,MAJ,2021,426.0,370.0
OS Maribor,,,10333.0,MAJ,2021,4758.0,5575.0
UD Lenart,,,389.0,MAJ,2021,181.0,208.0
UD Maribor,,,7611.0,MAJ,2021,3558.0,4053.0
UD Pesnica,,,674.0,MAJ,2021,292.0,382.0
UD Ruše,,,565.0,MAJ,2021,263.0,302.0
UD Slovenska Bistrica,,,1094.0,MAJ,2021,464.0,630.0
OS Murska Sobota,,,4792.0,MAJ,2021,2198.0,2594.0
UD Gornja Radgona,,,679.0,MAJ,2021,298.0,381.0
UD Lendava,,,1100.0,MAJ,2021,492.0,608.0
UD Ljutomer,,,549.0,MAJ,2021,215.0,334.0
UD Murska Sobota,,,2464.0,MAJ,2021,1193.0,1271.0
OS Nova Gorica,,,3002.0,MAJ,2021,1486.0,1516.0
UD Ajdovščina,,,653.0,MAJ,2021,319.0,334.0
UD Idrija,,,294.0,MAJ,2021,157.0,137.0
UD Nova Gorica,,,1676.0,MAJ,2021,806.0,870.0
UD Tolmin,,,379.0,MAJ,2021,204.0,175.0
OS Novo mesto,,,3540.0,MAJ,2021,1823.0,1717.0
UD Črnomelj,,,834.0,MAJ,2021,435.0,399.0
UD Metlika,,,408.0,MAJ,2021,228.0,180.0
UD Novo mesto,,,1805.0,MAJ,2021,924.0,881.0
UD Trebnje,,,493.0,MAJ,2021,236.0,257.0
OS Ptuj,,,2872.0,MAJ,2021,1174.0,1698.0
UD Ormož,,,531.0,MAJ,2021,211.0,320.0
UD Ptuj,,,2341.0,MAJ,2021,963.0,1378.0
OS Sevnica,,,3206.0,MAJ,2021,1580.0,1626.0
UD Brežice,,,1079.0,MAJ,2021,546.0,533.0
UD Krško,,,1449.0,MAJ,2021,701.0,748.0
UD Sevnica,,,678.0,MAJ,2021,333.0,345.0
OS Trbovlje,,,2316.0,MAJ,2021,1171.0,1145.0
UD Hrastnik,,,430.0,MAJ,2021,199.0,231.0
UD Litija,,,543.0,MAJ,2021,279.0,264.0
UD Trbovlje,,,871.0,MAJ,2021,473.0,398.0
UD Zagorje,,,472.0,MAJ,2021,220.0,252.0
OS Velenje,,,4149.0,MAJ,2021,1879.0,2270.0
UD Dravograd,,,230.0,MAJ,2021,113.0,117.0
UD Mozirje,,,397.0,MAJ,2021,193.0,204.0
UD Radlje ob Dravi,,,534.0,MAJ,2021,242.0,292.0
UD Ravne na Koroškem,,,679.0,MAJ,2021,299.0,380.0
UD Slovenj Gradec,,,605.0,MAJ,2021,280.0,325.0
UD Velenje,,,1704.0,MAJ,2021,752.0,952.0
OS Celje,,,7705.0,JUN,2021,3591.0,4114.0
UD Celje,,,2489.0,JUN,2021,1147.0,1342.0
UD Laško,,,517.0,JUN,2021,271.0,246.0
UD Slovenske Konjice,,,1129.0,JUN,2021,511.0,618.0
UD Šentjur,,,717.0,JUN,2021,333.0,384.0
UD Šmarje pri Jelšah,,,1467.0,JUN,2021,661.0,806.0
UD Žalec,,,1386.0,JUN,2021,668.0,718.0
OS Koper,,,5044.0,JUN,2021,2509.0,2535.0
UD Ilirska Bistrica,,,324.0,JUN,2021,153.0,171.0
UD Izola,,,539.0,JUN,2021,264.0,275.0
UD Koper,,,2044.0,JUN,2021,1020.0,1024.0
UD Piran,,,726.0,JUN,2021,387.0,339.0
UD Postojna,,,685.0,JUN,2021,317.0,368.0
UD Sežana,,,726.0,JUN,2021,368.0,358.0
OS Kranj,,,4745.0,JUN,2021,2341.0,2404.0
UD Jesenice,,,750.0,JUN,2021,370.0,380.0
UD Kranj,,,2155.0,JUN,2021,1074.0,1081.0
UD Radovljica,,,844.0,JUN,2021,432.0,412.0
UD Škofja Loka,,,717.0,JUN,2021,334.0,383.0
UD Tržič,,,279.0,JUN,2021,131.0,148.0
OS Ljubljana,,,21289.0,JUN,2021,11029.0,10260.0
UD Cerknica,,,315.0,JUN,2021,166.0,149.0
UD Domžale,,,1659.0,JUN,2021,834.0,825.0
UD Grosuplje,,,1101.0,JUN,2021,540.0,561.0
UD Kamnik,,,932.0,JUN,2021,484.0,448.0
UD Kočevje,,,907.0,JUN,2021,434.0,473.0
UD Ljubljana,,,15019.0,JUN,2021,7891.0,7128.0
UD Logatec,,,303.0,JUN,2021,133.0,170.0
UD Ribnica,,,292.0,JUN,2021,142.0,150.0
UD Vrhnika,,,761.0,JUN,2021,405.0,356.0
OS Maribor,,,9822.0,JUN,2021,4534.0,5288.0
UD Lenart,,,349.0,JUN,2021,158.0,191.0
UD Maribor,,,7257.0,JUN,2021,3398.0,3859.0
UD Pesnica,,,629.0,JUN,2021,272.0,357.0
UD Ruše,,,555.0,JUN,2021,258.0,297.0
UD Slovenska Bistrica,,,1032.0,JUN,2021,448.0,584.0
OS Murska Sobota,,,4433.0,JUN,2021,2051.0,2382.0
UD Gornja Radgona,,,623.0,JUN,2021,278.0,345.0
UD Lendava,,,1034.0,JUN,2021,460.0,574.0
UD Ljutomer,,,501.0,JUN,2021,197.0,304.0
UD Murska Sobota,,,2275.0,JUN,2021,1116.0,1159.0
OS Nova Gorica,,,2778.0,JUN,2021,1377.0,1401.0
UD Ajdovščina,,,614.0,JUN,2021,294.0,320.0
UD Idrija,,,276.0,JUN,2021,149.0,127.0
UD Nova Gorica,,,1563.0,JUN,2021,754.0,809.0
UD Tolmin,,,325.0,JUN,2021,180.0,145.0
OS Novo mesto,,,3369.0,JUN,2021,1734.0,1635.0
UD Črnomelj,,,793.0,JUN,2021,400.0,393.0
UD Metlika,,,389.0,JUN,2021,223.0,166.0
UD Novo mesto,,,1723.0,JUN,2021,883.0,840.0
UD Trebnje,,,464.0,JUN,2021,228.0,236.0
OS Ptuj,,,2672.0,JUN,2021,1099.0,1573.0
UD Ormož,,,491.0,JUN,2021,194.0,297.0
UD Ptuj,,,2181.0,JUN,2021,905.0,1276.0
OS Sevnica,,,3062.0,JUN,2021,1527.0,1535.0
UD Brežice,,,1014.0,JUN,2021,525.0,489.0
UD Krško,,,1396.0,JUN,2021,680.0,716.0
UD Sevnica,,,652.0,JUN,2021,322.0,330.0
OS Trbovlje,,,2228.0,JUN,2021,1115.0,1113.0
UD Hrastnik,,,415.0,JUN,2021,195.0,220.0
UD Litija,,,520.0,JUN,2021,260.0,260.0
UD Trbovlje,,,839.0,JUN,2021,450.0,389.0
UD Zagorje,,,454.0,JUN,2021,210.0,244.0
OS Velenje,,,3947.0,JUN,2021,1789.0,2158.0
UD Dravograd,,,220.0,JUN,2021,105.0,115.0
UD Mozirje,,,378.0,JUN,2021,178.0,200.0
UD Radlje ob Dravi,,,512.0,JUN,2021,235.0,277.0
UD Ravne na Koroškem,,,652.0,JUN,2021,297.0,355.0
UD Slovenj Gradec,,,562.0,JUN,2021,268.0,294.0
UD Velenje,,,1623.0,JUN,2021,706.0,917.0
OS Celje,,,7668.0,JUL,2021,3545.0,4123.0
UD Celje,,,2460.0,JUL,2021,1115.0,1345.0
UD Laško,,,518.0,JUL,2021,270.0,248.0
UD Slovenske Konjice,,,1129.0,JUL,2021,514.0,615.0
UD Šentjur,,,727.0,JUL,2021,331.0,396.0
UD Šmarje pri Jelšah,,,1455.0,JUL,2021,658.0,797.0
UD Žalec,,,1379.0,JUL,2021,657.0,722.0
OS Koper,,,4861.0,JUL,2021,2408.0,2453.0
UD Ilirska Bistrica,,,316.0,JUL,2021,149.0,167.0
UD Izola,,,503.0,JUL,2021,245.0,258.0
UD Koper,,,1991.0,JUL,2021,995.0,996.0
UD Piran,,,683.0,JUL,2021,350.0,333.0
UD Postojna,,,656.0,JUL,2021,307.0,349.0
UD Sežana,,,712.0,JUL,2021,362.0,350.0
OS Kranj,,,4703.0,JUL,2021,2294.0,2409.0
UD Jesenice,,,717.0,JUL,2021,355.0,362.0
UD Kranj,,,2186.0,JUL,2021,1063.0,1123.0
UD Radovljica,,,784.0,JUL,2021,402.0,382.0
UD Škofja Loka,,,732.0,JUL,2021,340.0,392.0
UD Tržič,,,284.0,JUL,2021,134.0,150.0
OS Ljubljana,,,21045.0,JUL,2021,10814.0,10231.0
UD Cerknica,,,310.0,JUL,2021,165.0,145.0
UD Domžale,,,1662.0,JUL,2021,830.0,832.0
UD Grosuplje,,,1086.0,JUL,2021,522.0,564.0
UD Kamnik,,,916.0,JUL,2021,459.0,457.0
UD Kočevje,,,902.0,JUL,2021,424.0,478.0
UD Ljubljana,,,14807.0,JUL,2021,7734.0,7073.0
UD Logatec,,,293.0,JUL,2021,128.0,165.0
UD Ribnica,,,296.0,JUL,2021,141.0,155.0
UD Vrhnika,,,773.0,JUL,2021,411.0,362.0
OS Maribor,,,9710.0,JUL,2021,4459.0,5251.0
UD Lenart,,,322.0,JUL,2021,139.0,183.0
UD Maribor,,,7177.0,JUL,2021,3364.0,3813.0
UD Pesnica,,,612.0,JUL,2021,268.0,344.0
UD Ruše,,,540.0,JUL,2021,246.0,294.0
UD Slovenska Bistrica,,,1059.0,JUL,2021,442.0,617.0
OS Murska Sobota,,,4426.0,JUL,2021,2000.0,2426.0
UD Gornja Radgona,,,666.0,JUL,2021,279.0,387.0
UD Lendava,,,999.0,JUL,2021,442.0,557.0
UD Ljutomer,,,525.0,JUL,2021,197.0,328.0
UD Murska Sobota,,,2236.0,JUL,2021,1082.0,1154.0
OS Nova Gorica,,,2726.0,JUL,2021,1338.0,1388.0
UD Ajdovščina,,,607.0,JUL,2021,275.0,332.0
UD Idrija,,,260.0,JUL,2021,137.0,123.0
UD Nova Gorica,,,1557.0,JUL,2021,750.0,807.0
UD Tolmin,,,302.0,JUL,2021,176.0,126.0
OS Novo mesto,,,3364.0,JUL,2021,1709.0,1655.0
UD Črnomelj,,,785.0,JUL,2021,393.0,392.0
UD Metlika,,,399.0,JUL,2021,228.0,171.0
UD Novo mesto,,,1729.0,JUL,2021,863.0,866.0
UD Trebnje,,,451.0,JUL,2021,225.0,226.0
OS Ptuj,,,2945.0,JUL,2021,1167.0,1778.0
UD Ormož,,,780.0,JUL,2021,294.0,486.0
UD Ptuj,,,2165.0,JUL,2021,873.0,1292.0
OS Sevnica,,,3030.0,JUL,2021,1505.0,1525.0
UD Brežice,,,1004.0,JUL,2021,516.0,488.0
UD Krško,,,1376.0,JUL,2021,676.0,700.0
UD Sevnica,,,650.0,JUL,2021,313.0,337.0
OS Trbovlje,,,2248.0,JUL,2021,1128.0,1120.0
UD Hrastnik,,,418.0,JUL,2021,193.0,225.0
UD Litija,,,513.0,JUL,2021,256.0,257.0
UD Trbovlje,,,852.0,JUL,2021,453.0,399.0
UD Zagorje,,,465.0,JUL,2021,226.0,239.0
OS Velenje,,,3929.0,JUL,2021,1760.0,2169.0
UD Dravograd,,,215.0,JUL,2021,107.0,108.0
UD Mozirje,,,360.0,JUL,2021,166.0,194.0
UD Radlje ob Dravi,,,497.0,JUL,2021,232.0,265.0
UD Ravne na Koroškem,,,649.0,JUL,2021,292.0,357.0
UD Slovenj Gradec,,,568.0,JUL,2021,269.0,299.0
UD Velenje,,,1640.0,JUL,2021,694.0,946.0
OS Celje,,,7521.0,AVG,2021,3467.0,4054.0
UD Celje,,,2403.0,AVG,2021,1087.0,1316.0
UD Laško,,,521.0,AVG,2021,265.0,256.0
UD Slovenske Konjice,,,1101.0,AVG,2021,500.0,601.0
UD Šentjur,,,736.0,AVG,2021,338.0,398.0
UD Šmarje pri Jelšah,,,1407.0,AVG,2021,635.0,772.0
UD Žalec,,,1353.0,AVG,2021,642.0,711.0
OS Koper,,,4737.0,AVG,2021,2339.0,2398.0
UD Ilirska Bistrica,,,314.0,AVG,2021,147.0,167.0
UD Izola,,,480.0,AVG,2021,239.0,241.0
UD Koper,,,1943.0,AVG,2021,965.0,978.0
UD Piran,,,678.0,AVG,2021,348.0,330.0
UD Postojna,,,639.0,AVG,2021,297.0,342.0
UD Sežana,,,683.0,AVG,2021,343.0,340.0
OS Kranj,,,4584.0,AVG,2021,2236.0,2348.0
UD Jesenice,,,701.0,AVG,2021,341.0,360.0
UD Kranj,,,2128.0,AVG,2021,1041.0,1087.0
UD Radovljica,,,762.0,AVG,2021,399.0,363.0
UD Škofja Loka,,,709.0,AVG,2021,326.0,383.0
UD Tržič,,,284.0,AVG,2021,129.0,155.0
OS Ljubljana,,,20653.0,AVG,2021,10627.0,10026.0
UD Cerknica,,,302.0,AVG,2021,158.0,144.0
UD Domžale,,,1637.0,AVG,2021,822.0,815.0
UD Grosuplje,,,1064.0,AVG,2021,523.0,541.0
UD Kamnik,,,910.0,AVG,2021,462.0,448.0
UD Kočevje,,,900.0,AVG,2021,429.0,471.0
UD Ljubljana,,,14474.0,AVG,2021,7546.0,6928.0
UD Logatec,,,299.0,AVG,2021,135.0,164.0
UD Ribnica,,,298.0,AVG,2021,144.0,154.0
UD Vrhnika,,,769.0,AVG,2021,408.0,361.0
OS Maribor,,,9458.0,AVG,2021,4332.0,5126.0
UD Lenart,,,306.0,AVG,2021,136.0,170.0
UD Maribor,,,7008.0,AVG,2021,3274.0,3734.0
UD Pesnica,,,599.0,AVG,2021,264.0,335.0
UD Ruše,,,530.0,AVG,2021,242.0,288.0
UD Slovenska Bistrica,,,1015.0,AVG,2021,416.0,599.0
OS Murska Sobota,,,4290.0,AVG,2021,1936.0,2354.0
UD Gornja Radgona,,,642.0,AVG,2021,274.0,368.0
UD Lendava,,,981.0,AVG,2021,434.0,547.0
UD Ljutomer,,,507.0,AVG,2021,191.0,316.0
UD Murska Sobota,,,2160.0,AVG,2021,1037.0,1123.0
OS Nova Gorica,,,2647.0,AVG,2021,1300.0,1347.0
UD Ajdovščina,,,602.0,AVG,2021,273.0,329.0
UD Idrija,,,241.0,AVG,2021,124.0,117.0
UD Nova Gorica,,,1514.0,AVG,2021,735.0,779.0
UD Tolmin,,,290.0,AVG,2021,168.0,122.0
OS Novo mesto,,,3333.0,AVG,2021,1693.0,1640.0
UD Črnomelj,,,781.0,AVG,2021,387.0,394.0
UD Metlika,,,385.0,AVG,2021,219.0,166.0
UD Novo mesto,,,1717.0,AVG,2021,862.0,855.0
UD Trebnje,,,450.0,AVG,2021,225.0,225.0
OS Ptuj,,,2917.0,AVG,2021,1153.0,1764.0
UD Ormož,,,774.0,AVG,2021,274.0,500.0
UD Ptuj,,,2143.0,AVG,2021,879.0,1264.0
OS Sevnica,,,3000.0,AVG,2021,1488.0,1512.0
UD Brežice,,,987.0,AVG,2021,507.0,480.0
UD Krško,,,1375.0,AVG,2021,670.0,705.0
UD Sevnica,,,638.0,AVG,2021,311.0,327.0
OS Trbovlje,,,2205.0,AVG,2021,1106.0,1099.0
UD Hrastnik,,,422.0,AVG,2021,196.0,226.0
UD Litija,,,503.0,AVG,2021,253.0,250.0
UD Trbovlje,,,827.0,AVG,2021,439.0,388.0
UD Zagorje,,,453.0,AVG,2021,218.0,235.0
OS Velenje,,,3947.0,AVG,2021,1758.0,2189.0
UD Dravograd,,,225.0,AVG,2021,108.0,117.0
UD Mozirje,,,352.0,AVG,2021,163.0,189.0
UD Radlje ob Dravi,,,480.0,AVG,2021,228.0,252.0
UD Ravne na Koroškem,,,665.0,AVG,2021,294.0,371.0
UD Slovenj Gradec,,,607.0,AVG,2021,289.0,318.0
UD Velenje,,,1618.0,AVG,2021,676.0,942.0
OS Celje,,,7118.0,SEP,2021,3334.0,3784.0
UD Celje,,,2251.0,SEP,2021,1036.0,1215.0
UD Laško,,,503.0,SEP,2021,262.0,241.0
UD Slovenske Konjice,,,1037.0,SEP,2021,488.0,549.0
UD Šentjur,,,708.0,SEP,2021,331.0,377.0
